Name,AMR,apol,nAtom,nHeavyAtom,nC,ATS1m,ATS0v,ATS1v,ATS2v,ATS3v,ATS4v,ATS5v,ATS6v,ATS7v,ATS0e,ATS1e,ATS2e,ATS3e,ATS4e,ATS5e,ATS6e,ATS7e,ATS0p,ATS1p,ATS2p,ATS3p,ATS4p,ATS5p,ATS0i,ATS1i,ATS2i,ATS3i,ATS1s,ATSC0v,SpAbs_DzZ,SpMax_DzZ,SpDiam_DzZ,SpAD_DzZ,SpMAD_DzZ,EE_DzZ,SpAbs_Dzm,SpMax_Dzm,SpDiam_Dzm,SpAD_Dzm,SpMAD_Dzm,EE_Dzm,SpAbs_Dzv,SpMax_Dzv,SpDiam_Dzv,SpAD_Dzv,SpMAD_Dzv,EE_Dzv,SpAbs_Dze,SpMax_Dze,SpDiam_Dze,SpAD_Dze,SpMAD_Dze,EE_Dze,SpAbs_Dzp,SpMax_Dzp,SpDiam_Dzp,SpAD_Dzp,EE_Dzp,VR3_Dzp,SpAbs_Dzi,SpMax_Dzi,SpDiam_Dzi,SpAD_Dzi,SpMAD_Dzi,EE_Dzi,VR3_Dzi,nBonds,nBonds2,nBondsS,nBondsS2,nBondsS3,SP-0,SP-1,SP-2,SP-3,SP-4,VP-0,VP-1,VP-2,Sv,Sse,Spe,Sare,Sp,Si,CrippenMR,SpMax_Dt,SpDiam_Dt,SpAD_Dt,EE_Dt,ECCEN,ETA_Alpha,ETA_Beta_s,ETA_Eta,ETA_Eta_R,ETA_Eta_L,ETA_Eta_R_L,TIC0,TIC1,TIC2,TIC3,TIC4,TIC5,ZMIC0,Kier1,Kier2,Kier3,McGowan_Volume,MLFER_L,MPC2,MPC3,piPC1,SpMax_D,SpDiam_D,SpAD_D,SpMAD_D,EE_D,VABC,VAdjMat,MWC2,MWC3,MWC4,MWC5,TWC,SRW2,SRW4,SRW6,SRW8,MW,WTPT-1,WPATH,WPOL,Zagreb,y
AUTOGEN_molecule_176,109.5434,58.06665299999997,49,28,21,5074.007783000002,11195.965989822607,14185.58143931768,19610.159223316263,21265.57494040494,21018.5224832831,20340.910289628588,19558.12089863196,17718.797501258658,377.15019199999966,405.3606520000002,655.395876,813.5709080000001,874.2839000000004,846.569320000001,783.728736,807.3581120000006,75.24017900182888,96.22682246999996,136.949097189094,149.1324747998861,148.23951999703706,145.45940600528212,7973.055056054228,7756.728284024504,13011.671212472482,16733.759078239174,172.8611111111111,2395.8097323675606,264.7839346695649,132.6985511346523,201.17017269257943,265.73801630221794,9.490643439364929,132.6985511346523,264.83693612768724,132.72342758979025,201.20793487934463,265.78846131030787,9.49244504679671,132.72342758979025,332.7910812428406,164.7090096074249,249.82558259733457,331.0806440304597,11.824308715373562,164.7090096074249,265.1484507339079,132.87283679890322,201.43767929698225,266.08997575004923,9.503213419644617,132.87283679890322,365.1386038354432,179.38019246324208,271.686397237008,361.74181982145205,179.38019246324208,15.278001199049704,253.90338315712023,127.38669951828945,192.9126379863244,255.06036024922685,9.109298580329533,127.38669951828945,15.645113248606153,31.0,52.0,42.0,42.0,21.0,19.672997628507925,13.524877143252588,12.342110029683344,10.165931287736036,8.161570786198277,15.475990295386625,9.14490023465869,6.922397692552896,31.908607978831643,49.29934450109256,47.77647058823524,48.42000000000005,33.638714371257514,372.41928323353295,108.04980000000003,255.9177124209629,372.19398931639387,511.83542484192594,255.9177124209629,710,13.16666,18.0,23.38,50.28992,6.64884,13.52482,77.03381013050047,180.5914573486644,225.6110073573183,249.61100735731824,254.36589485948176,254.36589485948176,91.7843454243301,21.24037460978148,9.427685950413224,5.201600492459218,2.819500000000001,17.194000000000003,44.0,56.0,3.737669618283368,163.47870340154077,246.1640697810785,326.9574068030816,11.677050242967194,163.47870340154077,335.8459684747576,5.807354922057604,5.017279836814924,5.877735781779639,6.7580945044277305,7.631916513071252,135.67520836160892,4.143134726391533,5.476463551931511,6.9985096422506015,8.599878558034845,375.1695249120006,56.82748571766574,2209.0,43.0,150.0,1
AUTOGEN_molecule_211,112.2082,57.54185999999997,49,29,20,5137.798455,11201.070293828388,13792.010019716588,19446.38423118915,20972.070347495966,19868.147249813213,18653.21722975717,17368.00292142362,15535.606047682224,386.4445639999996,404.28902800000014,644.1413679999999,826.2364640000002,881.9282800000002,801.5128280000004,753.4959440000006,698.6617320000003,73.85987009697989,91.95167413999997,133.077106729396,146.4242554644902,140.34700421588613,133.50536975643303,8058.03439655248,7756.055844163405,12656.757663768389,16746.31150146447,190.50000000000003,2289.2251151533183,316.68433137940895,158.84849858443067,248.59972789861385,317.95896192128066,10.964102135216578,158.84849858443067,316.7451847996296,158.87675288297828,248.641722851646,318.0163692681934,10.96608169890322,158.87675288297828,393.7652681203079,194.838537322643,302.2574593660612,391.5110765590551,13.500381950312246,194.838537322643,317.0928206799835,159.04270372146783,248.8925655637567,318.3515253097964,10.97763880378608,159.04270372146783,431.36255042344857,211.69315678138383,326.806538504051,426.92903143959785,211.69315678138383,15.92628915896196,304.83161685183694,153.05398719866628,239.713534190378,306.3154341490355,10.56260117755295,153.05398719866628,17.17550527366068,31.0,51.0,40.0,40.0,20.0,20.80275414050484,13.952397498181154,12.446187097414844,10.096021225324966,7.848784654911586,15.461588855040114,8.780074694669326,6.219428941600254,32.11045674740481,49.84923525127464,48.45490196078425,49.168000000000056,33.37835928143716,374.39138323353296,107.40120000000005,268.0260384717542,392.0598758598246,536.0520769435084,268.0260384717542,848,13.39999,18.5,21.94669,52.15554,6.12507,13.95234,81.9789960596603,175.10751389330036,211.8365698465009,250.3658948594818,263.1207823616452,263.1207823616452,95.37606198158451,23.658688865764827,11.571428571428571,6.738341046635814,2.9027000000000025,18.49000000000001,42.0,53.0,3.7612001156935615,197.15679314022967,306.75521651389084,394.3135862804596,13.59702021656757,197.15679314022967,348.0569707576187,5.857980995127573,4.990432586778736,5.820082930352362,6.675823221634848,7.52456122628536,135.56669062051128,4.143134726391533,5.442417710521793,6.92461239604856,8.486115235845377,392.1596885000006,58.51827246155839,2752.0,42.0,146.0,1
AUTOGEN_molecule_209,105.9014,53.21306699999997,45,26,19,4617.001244,10286.764697462086,12685.557501328653,17931.279487756998,19375.40497897004,18247.66407672512,16674.427344282736,14942.156346379128,13015.134175474224,348.63223199999976,368.5038400000003,591.421944,734.8642679999997,800.9565040000002,729.1676680000005,681.0650240000008,595.8607360000005,68.77315319213095,85.63303384999998,123.9054746942449,136.15466320533906,130.17710000648992,122.33659994673486,7349.63103982573,7070.100120328704,11748.24017396734,14953.00417106073,165.91666666666669,2170.2253614769857,248.0070998641144,124.31362503056124,194.4482474369303,248.94116579818007,9.57466022300693,124.31362503056124,248.05311547986128,124.33500607518955,194.48069097069447,248.98467859571377,9.576333792142838,124.33500607518955,306.8881725404118,151.75943891772727,236.2181842408421,305.2303641653349,11.739629390974414,151.75943891772727,248.3197646380964,124.46196724704008,194.67627711413147,249.24153738117187,9.586212976198915,124.46196724704008,335.4111017414698,164.5180344063026,255.22901668156413,332.14263018202405,164.5180344063026,13.91381359087517,238.80953346335505,119.8439362863911,187.47460669430683,239.9422383087741,9.228547627260545,119.8439362863911,14.884009172121242,28.0,47.0,37.0,37.0,18.0,18.51829709012868,12.596555450524589,10.883238268571723,9.540613039066567,7.350190682984468,14.268883514200075,8.080168633656033,5.649562708279886,29.36678017504577,45.4115076474873,44.05098039215682,44.66000000000004,30.840159880239547,342.64833353293415,99.26380000000005,225.584158295084,327.4422294661064,451.1683165901679,225.584158295084,679,12.16666,16.5,19.12657,44.82045,5.55956,12.59651,72.1025033495423,157.77514289854415,193.09428931752765,223.6236143305085,234.37850183267184,234.37850183267187,85.3750249397356,20.72704081632653,9.97229916897507,5.2992,2.646300000000002,15.746999999999998,38.0,50.0,3.6635616461296463,155.7100532163351,241.4985692165064,311.42010643267025,11.977696401256548,155.7100532163351,313.6104579238239,5.700439718141093,4.890349128221754,5.733341276897746,6.591673732008658,7.449498005382849,128.905371949604,4.04305126783455,5.342334251964811,6.838405200847344,8.414717399827001,349.15387484800056,52.68473113836308,1952.0,39.0,132.0,1
AUTOGEN_molecule_013,121.6225,54.98351599999998,39,27,19,6017.132779000002,11474.849475043762,13490.121680431128,19978.152179981185,22826.04851412813,21707.75534903429,20920.848944754813,18988.947920151364,14782.108313265828,312.81871999999987,331.0574180000002,540.5231200000002,704.7809270000006,667.653359,654.9961200000002,645.2489679999999,565.3499340000005,85.2648588581879,95.19989971,144.99833232484906,172.51975316479212,162.6443167365471,151.44230805054704,6059.084154884287,6007.816674276202,10031.39097784465,13540.698282117872,129.58333333333334,1896.339542881544,190.29579619403825,95.8940019907816,143.19171894869515,192.0984339157936,7.11475681169606,95.8940019907816,190.10019773153448,95.811941647984,143.10395777918473,191.9255750197632,7.108354630361601,95.811941647984,255.92725808770467,126.86533273371964,188.9061927917176,255.329409896117,9.456644810967296,126.86533273371964,222.4923736623045,111.28642089808854,167.5317734438958,223.3549614707826,8.272405980399355,111.28642089808854,258.61790166548826,127.74114968753057,189.50937945645373,257.666615082788,127.74114968753057,15.907698158181164,225.52988987096512,112.55429016449976,170.47452123351974,226.2583494317448,8.379938867842398,112.55429016449976,16.009377052122858,30.0,42.0,32.0,32.0,20.0,18.96589084732138,13.041713895658196,11.955341169556498,10.296791921260438,8.831197185425777,16.832359813831598,9.936900722670364,7.9960017856982,29.699279055566848,40.020393299344526,39.00784313725488,39.01600000000002,31.900308982035945,289.5869856287425,103.6247,302.9688934141523,426.9667229771063,605.9377868283046,302.9688934141523,596,14.00953,17.75,25.28536,49.3293,6.43538,13.04165,72.89073876721875,135.5622615053391,152.581811513993,188.6209115313007,198.1306865356277,198.1306865356277,87.64559394154644,20.28,8.788534342888047,4.302212008043665,2.810099999999999,16.264999999999997,43.0,59.0,3.713572066704308,141.54002082624197,212.9475666951096,283.08004165248394,10.48444598712904,141.54002082624197,334.61247947502915,5.754887502163469,4.990432586778736,5.860786223465865,6.7580945044277305,7.647308832356238,134.01105455381435,4.110873864173311,5.4510384535657,7.002155954403621,8.653296274408579,434.9766660440004,55.64542627885251,1846.0,47.0,146.0,1
AUTOGEN_molecule_089,106.0908,57.03365299999997,49,28,21,5199.975286505603,11051.002279718654,14163.903846159208,21374.052897951387,24207.46208394839,24310.074909907988,23533.508200355336,23098.72617343266,22588.500730093536,388.2451239999996,405.99051200000025,730.6808920000005,907.8504280000008,1063.057624000001,1012.3704640000004,891.7282799999994,962.0579839999996,73.67451800182887,95.64192849999996,146.82275963394315,174.98165669758436,177.12701896662142,171.18623843177232,8301.574301159228,7741.385417404304,14677.35063256974,18795.27814425285,166.41666666666663,2387.05161209214,248.4299993979824,124.54767482188116,177.1305151576466,249.63475139555555,8.915526835555557,124.54767482188116,247.86408303031425,124.31612850521542,176.86955284099452,249.1490864303913,8.898181658228264,124.31612850521542,278.7176786080535,137.1715736376636,190.9956001824869,276.8422859237762,9.88722449727772,137.1715736376636,248.8332996676781,124.71758429184472,177.31889987952465,249.9842753156912,8.928009832703257,124.71758429184472,313.0395785541749,151.1139122389949,207.08866853260872,308.10534705192947,151.1139122389949,16.81901498192417,245.8721458072044,123.3547400813928,175.8859092474056,247.3353993041438,8.833407118005137,123.3547400813928,16.810216148342906,31.0,52.0,44.0,44.0,23.0,19.725403871315223,13.431671556017465,12.878180787672209,10.284364290925769,8.532880581696517,15.50011375298038,9.280783068466503,7.249436417953718,31.660710156727017,49.84486525855796,48.56862745098034,49.31200000000005,33.02015149700601,378.70563053892215,103.46500000000005,256.55882209634314,339.4499034945092,513.1176441926862,256.55882209634314,598,12.95713,18.0,26.72804,51.8565,7.20113,13.43163,77.8885631027738,179.08168234433745,226.10123235299136,241.61100735731827,243.6110073573183,241.61100735731827,91.93433555145788,21.24037460978148,9.013333333333334,4.854926745188164,2.741400000000003,11.922,45.0,59.0,3.688879454113936,149.67963813896802,212.6451297598188,299.35927627793615,10.691402724212004,149.67963813896802,330.74434881798794,5.807354922057604,5.030437921392435,5.8888779583328805,6.787844982309579,7.669961995473577,136.26382008057072,4.143134726391533,5.493061443340548,7.036148493750536,8.660600654710967,386.1718313320006,57.47277991203798,2012.0,45.0,152.0,1
AUTOGEN_molecule_157,112.9827,60.83085999999996,52,32,22,5910.684298505598,12119.53116418745,15268.87655473455,21397.486189240044,23670.202722493323,24344.14599219977,24070.553485643064,23298.986709810644,20355.42097715836,425.9722439999997,437.64331200000026,745.9043639999999,868.53684,1008.5757199999998,992.9063240000006,920.2799399999998,979.19888,78.51521309697986,100.50099217999995,142.4648350587921,157.89855606018816,161.30023008549009,161.3662795494331,8825.593639639981,8266.784761674804,14756.329882435675,17498.91889850196,198.0555555555556,2381.951652142733,327.1083368696757,164.4338089801505,249.3334627995314,328.92949745125924,10.279046795351851,164.4338089801505,326.60726268367785,164.233151176366,249.141655453914,328.51566562270483,10.266114550709526,164.233151176366,424.9678223777594,209.688677478342,317.25117295047016,421.9418790578328,13.185683720557272,209.688677478342,327.88220569102697,164.78168777656506,249.8107569752096,329.6346830199331,10.30108384437291,164.78168777656506,489.1798564368315,237.91714404483136,355.94045465850473,481.6872827085893,237.91714404483136,21.31539684915996,313.2975693148801,157.71625639557553,238.67773229845625,315.45462314446286,9.857956973264464,157.71625639557553,20.972284420178145,35.0,55.0,45.0,45.0,25.0,23.043241116511,15.146885611180736,14.864850070303689,11.3923297165938,9.285494556799303,17.325046502345383,9.94963569581338,7.6593467203526355,34.57735802971708,53.725418790968746,52.59607843137249,53.46000000000005,35.24003592814374,402.31764071856287,109.56240000000004,321.4165140727535,475.8894190976861,642.8330281455069,321.4165140727535,824,14.52379,21.0,30.08053,63.86464,7.60495,15.14682,93.51227985896874,208.35310510732305,248.5485623624096,270.15820283684644,272.15820283684644,272.15820283684644,100.58268134464316,25.10367346938776,10.318047337278106,5.991735537190083,3.013500000000004,16.358,52.0,65.0,3.828641396489095,201.4572004769964,304.3315805307386,402.91440095399287,12.591075029812275,201.4572004769964,371.34462965154336,6.0,5.1647859739235145,6.028278520230698,6.932447891572509,7.813187267521416,145.46364472586512,4.262679877041316,5.631211781821365,7.180069874302796,8.80792062205398,443.1569095400006,64.32038824186242,3118.0,52.0,174.0,1
AUTOGEN_molecule_185,114.0102,61.16023899999996,52,29,22,5242.4860800000015,11681.6503804338,14838.571573808047,20579.5887654483,22465.159283838995,22330.181085682667,21255.36897959418,19743.47969654979,17284.87188385151,398.1276359999996,427.1364320000003,699.6857680000003,891.3841280000006,945.1158719999996,932.0643680000004,847.9614400000002,827.2856760000001,78.91830481152687,101.24281108999996,144.92564672909404,159.9039168541311,159.89382367273507,156.28908194813107,8469.684716192725,8189.767735540304,13948.596889820385,18602.927628261696,178.13888888888889,2568.4490844482643,301.9041416938859,151.2619506641677,234.0506075002016,302.86719588107786,10.44369640969234,151.2619506641677,301.9583568432047,151.2874315582061,234.0888220621502,302.9188305385146,10.445476915121194,151.2874315582061,371.4144510220469,184.02231465478445,283.3315793236608,369.6804215722536,12.747600743870818,184.02231465478445,302.277067621218,151.44042393417283,234.32109989920872,303.227447104596,10.456118865675723,151.44042393417283,404.4233486913398,199.02386681833167,305.5145720480839,400.979712484052,199.02386681833167,16.285206150292826,290.76866178507987,145.82329274369772,225.71108523210967,291.9365195394946,10.066776535844642,145.82329274369772,16.57432928872749,32.0,55.0,45.0,45.0,22.0,20.38010440969447,14.024877143252588,12.683758038477457,10.453165322256618,8.448909026548225,16.130690833765875,9.632934106371277,7.25573102588623,33.45043578261753,52.18718135469781,50.50196078431366,51.18000000000005,35.43726886227548,395.4475383233533,111.05080000000004,262.72732464320285,379.4892681100697,525.4546492864056,262.72732464320285,831,13.66666,18.5,24.73602,51.97489,7.11383,14.02482,80.66380426956815,188.1449343685016,234.38376532602908,264.91309033900984,275.6679778411734,275.6679778411734,95.54056657983492,22.203125,10.08,5.626634958382877,2.960400000000003,17.144000000000002,45.0,57.0,3.7612001156935615,186.81157247268672,287.9803169835743,373.6231449453736,12.883556722254262,186.81157247268672,353.14195310062433,5.857980995127573,5.043425116919247,5.899897353582492,6.774223886357614,7.641564441260972,137.70540700026842,4.174387269895637,5.501258210544727,7.016609683894219,8.608312784783722,389.1851749760007,58.79538170974219,2609.0,44.0,154.0,1
AUTOGEN_molecule_257,105.0435,49.19410199999999,39,25,20,4490.595795835202,10028.887759331184,12518.775848398916,18018.297076120256,18971.2191606398,17804.184790891162,18031.417299159617,18298.017073916144,18058.266809544813,304.8254399999999,327.6141480000001,512.9551080000003,651.6531200000005,651.9157760000003,633.5714920000005,604.2192560000003,627.7994000000002,66.58603366788597,83.70030200599997,122.2620123499999,132.318159933094,125.45834000279191,127.64657158818788,6247.459684211985,6087.662342092252,9739.564451135104,13015.258181793191,154.6111111111111,1859.3843374604448,191.35136135041245,95.59326264891928,132.5228956693579,192.0394565885076,7.681578263540303,95.59326264891928,191.1777250297871,95.52290983035248,132.45644748396722,191.8880224892617,7.675520899570468,95.52290983035248,220.54301028422685,109.02176895048008,154.35820774260637,219.0962529828792,8.763850119315169,109.02176895048008,191.58288176213057,95.69721286030553,132.6730852774729,192.25117473222804,7.690046989289121,95.69721286030553,242.7285360366101,118.74926439119372,168.04097312214046,239.28878540010223,118.74926439119372,13.29288768595684,188.1682122294887,94.01187078705894,129.58757097065993,188.9859708018108,7.559438832072432,94.01187078705894,13.753082642492323,28.0,42.0,31.0,31.0,17.0,17.225403871315223,12.203509938206668,10.997187312149256,9.348294554128996,7.647552223871313,13.147808489784614,7.762951755197003,5.5986727736425,27.42803907999184,39.49162418062639,38.564705882352925,39.04400000000002,28.379701796407204,293.5493125748503,98.206,219.5292629052514,285.47730077449205,439.0585258105028,219.5292629052514,501,11.81904,16.0,17.57094,42.44998,5.10087,12.20346,61.634268226910514,123.13696807593672,160.91140558675406,190.1306865356277,198.1306865356277,198.13068653562763,75.00037711992267,18.367346938775512,8.347140039447732,4.295857988165681,2.394999999999998,14.377,39.0,52.0,3.688879454113936,122.92008156468428,168.93383663001114,245.8401631293687,9.833606525174748,122.92008156468428,280.2973368815022,5.643856189774724,4.90527477843843,5.75890177387728,6.637258031284457,7.51479976048867,128.7670062545893,4.04305126783455,5.3612921657094255,6.876264611890766,8.47407690034261,331.1120902880004,51.83530262112802,1475.0,38.0,134.0,1
AUTOGEN_molecule_029,113.99690000000002,59.98944599999997,50,28,22,5224.439176000001,11461.099255295838,14638.69499872513,21873.46134256231,24596.74958625296,23637.70556728766,22214.247360109737,21894.409383253093,22196.10970133505,374.9073759999997,416.4692480000002,715.5466440000004,904.2981960000004,977.8517800000012,943.1651600000016,788.7717240000006,803.6085439999999,78.39728390667787,100.36100280999996,153.0896989039431,180.4186068430372,178.68226758607415,164.08550210486624,8125.104555373477,7997.447375657204,14538.859460976237,18837.7926713926,161.61111111111111,2509.961686765507,237.21028216808543,118.15850261043045,165.9063045014747,237.76130257624865,8.491475092008878,118.15850261043045,237.23674280756467,118.17173988959756,165.92448486915072,237.7863863531387,8.492370941183527,118.17173988959756,273.8990302096628,135.73364958410252,190.96398245714343,272.53049608861954,9.73323200316498,135.73364958410252,237.4026141050888,118.25471399768516,166.03847159338432,237.9436285070924,8.497986732396157,118.25471399768516,291.1675585223141,143.54033779645223,202.53255295732848,288.9467793015349,143.54033779645223,17.736906299056766,231.14513886911683,115.11836850041487,161.7646756900006,232.0139586987391,8.286212810669253,115.11836850041487,18.10578077818019,32.0,54.0,44.0,44.0,22.0,18.92407448406449,13.775989583278102,12.343078567181308,10.913900623813872,9.265607120867672,15.837997794142243,9.569427511593032,7.270731742413771,32.50788723794013,49.74508375819379,48.13333333333328,48.72800000000005,34.73619520958087,379.69877005988025,113.12200000000004,296.7176947569164,394.2694764996584,593.4353895138329,296.7176947569164,627,13.4,19.0,23.34916,49.28053,6.58527,13.77594,70.46804326436822,173.26829628044908,227.78643753216951,255.43792198657283,257.4379219865728,257.43792198657286,95.67343313310208,19.93359375,9.013333333333334,4.396462018730489,2.8342000000000045,16.436,45.0,62.0,3.7612001156935615,148.51545439694684,209.68908282845257,297.0309087938938,10.608246742639064,148.51545439694684,323.3018012068688,5.807354922057604,5.043425116919247,5.910796644040527,6.794586580876499,7.678326356506885,137.20751100851098,4.174387269895637,5.501258210544727,7.032624261028007,8.65259782842244,370.1905947040006,58.80904067467277,2001.0,45.0,154.0,1
AUTOGEN_molecule_064,120.4561,55.23710199999998,41,27,19,5787.819018000002,11276.360178714218,13523.068503505116,19956.73810369863,22797.4714474365,22142.905663153462,21218.08802947769,19134.35499894488,14983.056274999131,324.3816589999998,346.8434880000001,559.9335960000002,730.1489340000006,721.8899470000002,707.9430120000004,687.207252,604.9857860000008,82.61168466788591,94.86324431,144.06283384969808,169.51459396479214,166.80764630624506,153.96320046994305,6472.000093925885,6420.737857229804,10557.8315695767,14225.99651512238,142.00720164609055,2036.4475513191312,193.04208742607028,97.01926802380396,144.43012370862516,194.56461310300767,7.206096781592876,97.01926802380396,192.92201181315875,96.96842144417988,144.37685749583096,194.45923099650105,7.202193740611151,96.96842144417988,258.19955259244693,127.80033372266998,189.94327998787867,257.3482071643525,9.531415080161205,127.80033372266998,222.8862845021884,111.44869548920585,167.7196990470814,223.70509971613492,8.285374063560555,111.44869548920585,262.7903095073152,129.45150566256763,191.34120937734468,261.3654616235309,129.45150566256763,16.197792124993242,224.9960230581152,112.33404688693744,170.21467144589198,225.7834088203265,8.36234847482691,112.33404688693744,15.990327100823018,30.0,44.0,34.0,34.0,20.0,18.96589084732138,13.041713895658196,11.955341169556498,10.296791921260438,8.831197185425777,16.27581666399354,9.658629147751336,7.696205829551364,29.908214532871952,41.80589949016755,40.68627450980389,40.87200000000003,32.052156886227564,306.8105520958084,106.0531,302.9688934141523,426.9667229771063,605.9377868283046,302.9688934141523,596,13.69524,17.75,24.62334,49.3293,6.33904,13.04165,75.64604052510686,147.09120715905289,168.37541967419716,200.14985718501447,208.90474468717792,211.65963218934127,85.56648500019284,20.28,8.788534342888047,4.302212008043665,2.7874999999999988,16.544999999999998,43.0,59.0,3.713572066704308,141.54002082624197,212.9475666951096,283.08004165248394,10.48444598712904,141.54002082624197,330.3981719127626,5.754887502163469,4.990432586778736,5.860786223465865,6.7580945044277305,7.647308832356238,134.01105455381435,4.110873864173311,5.4510384535657,7.002155954403621,8.653296274408579,416.0265374280004,55.64542627885251,1846.0,47.0,146.0,1
AUTOGEN_molecule_286,133.1512,69.95561799999996,59,33,26,6098.007684835198,13429.622449441702,17106.67034357428,25087.12369376711,28185.14318678228,28199.50628134197,28616.768703582577,28982.12492618224,28816.36625494133,451.0933759999996,487.1812480000004,842.0988560000001,1077.7435920000005,1157.104844,1172.719816000001,1098.4084400000006,1130.895136,91.07478852607385,116.53265004999992,174.70629553849022,201.69689781982936,204.7023314335273,207.1288185500173,9649.717770662974,9245.0892134988,16903.931156935974,22353.171784117832,194.72222222222223,2957.607799381811,308.57178262238114,154.30461808295271,216.3978325013704,309.3975401981387,9.375683036307231,154.30461808295271,308.4513497694172,154.26067062151228,216.3738918301897,309.2974305067797,9.372649409296354,154.26067062151228,397.9501496818563,197.0342829349644,283.540788402568,396.0241820420257,12.000732789152297,197.0342829349644,309.0335695637337,154.5222260191537,216.706640317485,309.8374939601389,9.389014968489056,154.5222260191537,465.245597608656,228.965917481026,335.4158580147557,460.9810049558135,228.965917481026,19.47124859216738,304.07078545657146,152.0994934829832,213.7436587237112,305.1440958729873,9.24679078402992,152.0994934829832,21.300085178443915,37.0,63.0,52.0,52.0,26.0,22.78588180363029,16.09735678832402,14.456248960566214,12.62275335548476,10.512057071369377,18.754347231305,11.209056045651648,8.361684256222745,38.19493303480566,59.14493809176993,57.30196078431365,58.06000000000007,40.48839401197608,449.1249508982036,126.95170000000005,370.4838862118368,525.6317916264392,740.9677724236738,370.4838862118368,792,15.61904,22.0,32.14147,63.86985,8.17466,16.09729,91.04343409457503,218.4984125271837,279.5661649080216,305.5661649080215,313.5661649080215,313.5661649080215,107.07315613913173,24.68371073776479,11.372781065088756,5.713152152350724,3.3314000000000035,17.325999999999997,52.0,71.0,3.8918202981106265,197.77204044423328,280.08866468824294,395.5440808884666,11.98618426934747,197.77204044423328,393.7103063522367,6.044394119358453,5.187385805840755,6.052089168924417,6.93828448401696,7.822044008185619,148.55972232940306,4.31748811353631,5.645446897643238,7.173958319756794,8.790421306897867,443.2121386720008,68.48102131682253,3146.0,54.0,178.0,1
AUTOGEN_molecule_261,152.4324,82.48296199999994,72,38,30,7029.742474000001,15547.327371361054,20023.68965843144,27794.15265731625,31045.30102433798,30071.90868976957,28438.350927922955,27727.31124130183,27375.278694510405,555.1568239999999,591.9995840000001,1015.0711240000006,1250.6213320000002,1374.742624000001,1326.2383960000004,1210.8670400000008,1213.7784959999992,105.06306276486578,136.03121389199993,194.73933047533907,223.11093560952733,221.98738145401728,211.6964496191113,11626.218691959468,11018.913637610096,20015.10714604412,25213.75957700918,231.3333333333333,3627.5515359244646,546.8392292481831,273.6933929350528,420.7138758871965,548.155018721867,14.42513207162808,273.6933929350528,546.9665684690215,273.75494249241103,420.8041629305464,548.2785849764834,14.42838381517062,273.75494249241103,672.2135845567317,334.1141849378552,511.27420764290974,669.8194139318613,17.626826682417395,334.1141849378552,547.2462958504774,273.8929561835424,421.02905256828456,548.5516077991894,14.435568626294458,273.8929561835424,782.0666110751499,386.74926680124656,587.3583815616774,776.2412292534947,386.74926680124656,24.131878679038465,550.8157634006643,275.42643864879267,421.845589831982,551.9131455062743,14.52403014490195,275.42643864879267,24.373523073527824,42.0,76.0,66.0,66.0,32.0,26.48455241637955,18.53353973855173,16.284840810598443,13.736302444463938,10.313259299364212,21.5842552928128,13.04164741002452,10.02274228043946,45.01579442295957,72.40349599417347,69.81176470588225,70.77600000000004,47.77422874251501,545.4685999999998,141.92210000000003,436.2700360664672,635.2906280463534,872.5400721329345,436.2700360664672,1503,17.79998,24.5,38.09182,72.19497,10.35457,18.53347,106.54437062875245,258.37849853197145,353.3407471142654,399.8700721272463,411.4797126016831,411.4797126016833,128.45748817961783,29.49092970521541,14.254458977407849,8.064,3.914400000000004,19.24000000000001,58.0,74.0,3.970291913552122,332.04867878563743,510.6584719325479,664.0973575712752,17.476246251875658,332.04867878563743,481.3239975845029,6.247927513443585,5.303304908059076,6.154858094016418,7.023758954738443,7.890208213109961,158.96596904543563,4.442651256490317,5.783825182329737,7.313886831633462,8.924922401177469,518.2416868080008,77.50954056576106,6044.0,57.0,200.0,1
